ID	IL.1RA	IL.7	GRO.alpha	IL.8	IP.10	MCP.1	MIP.1.alpha	MIP.1.beta	SDF.1.alpha	RANTES	IL.13	IL.1.beta	IL.2	IL.6	TNF.alpha	IL.18	IL.10	IL.21	IL.22	LIF	BDNF	PDGF.BB	PIGF.1	bNGF	VEGF.A	HGF	Leptin	IDO
X212	1.816045859	-0.08415987	0.234408656	0.038483243	-1.57327586	1.376000151	0.698639064	0.724095424	0.407441585	0.052567269	-0.332836857	0.53689695	0.678174562	0.425546074	1.247606043	-0.059373751	0.803501722	0.791721958	0.503799287	1.484638812	-1.060129593	-0.181812139	0.791176669	-0.110131725	1.490569746	0.234748163	-0.2173997	-0.511465604
X213	1.344925133	0.008665071	-0.248754851	-0.616298118	0.209298322	0.33476266	0.794485143	0.923808368	0.184340259	0.950116019	0.453543244	1.285902109	0.171920238	0.672773876	1.800506502	0.051978725	0.788419721	-0.341754989	1.517388868	0.908694094	0.316607954	-0.201283323	-0.050824382	0.658098454	1.517915135	-0.548095183	-0.625732934	-0.28384689
X214	0.571328456	-0.08500013	0.68630057	0.402377681	-1.907352657	2.00065129	1.436595713	1.531074746	0.785949206	0.686900826	-0.868319105	1.645743841	1.553491634	1.274420883	0.811027225	-0.245724313	1.520333421	-0.393588133	0.821331542	0.509378027	0.817631072	-0.190176577	0.209259057	-0.906953584	0.608841126	-0.20396898	-0.006323688	-0.7697853
X216	0.549732849	0.693271892	1.04466013	0.890547863	-0.168767612	0.463781261	-0.047050614	0.20754273	0.950324412	0.357999116	-1.217743711	0.169837848	0.130091546	0.751293437	0.286666058	-1.520307186	-0.102731692	0.036360362	-1.235017098	0.944918892	0.01590118	-0.898275246	0.401012819	-1.337955437	1.635576469	-0.235831888	-1.377526341	-1.238705049
X218	1.536504577	-1.014463707	1.004249942	1.448108904	0.101864611	1.471637818	2.426236314	2.4829837	1.605908047	2.377507423	-0.568693488	2.482161135	2.256299724	2.152155596	2.500868224	0.401388242	1.799301932	0.619959163	0.096738085	1.968750677	-0.236478918	-0.627995781	0.276601103	-1.697166616	1.292558899	0.103519651	1.440967534	-1.254815465
X219	0.344743661	-1.30553096	-0.33038195	-1.081443997	0.063494216	0.085831299	0.387215394	-0.095866342	-0.336431634	-0.564701524	0.366080613	-0.669712914	0.96297552	0.062419818	0.309762254	-0.670470032	1.053132032	-1.477048713	0.470573289	0.158438779	-1.227712328	-0.873841178	-1.543749309	0.10888698	-0.085699316	0.776625121	-0.141649257	-0.153351655
X220	-0.16777043	-0.535056308	1.087453098	0.805007827	-1.265467353	0.938233328	0.248992688	0.180728966	0.451561124	0.067316443	-0.636036419	-0.687784544	1.300625117	0.04486894	0.368463844	1.052219751	-0.227136807	1.762252423	0.011168739	0.176227748	0.099208285	-0.98547934	1.083364352	-0.356731463	0.849712226	-0.446950389	0.887484558	-0.860228828
X221	1.010834489	-0.324375604	0.432122631	0.277952893	-1.068736983	0.79764577	0.029536623	0.403525648	0.304732707	0.10106924	0.039731769	-1.049736685	-0.002246685	-0.140306868	-0.310846506	0.439442118	-0.34148756	0.912012111	0.697025133	0.140613538	-0.497851467	-1.087613633	0.875144648	-0.866050146	-0.549632068	0.466165584	0.267151738	-0.391426781
X222	1.40954831	1.01157697	0.23357092	0.451551558	0.4728042	0.290497208	0.559696387	0.43122143	0.237827034	0.312080346	-0.896660148	-0.421533663	0.687818816	0.320687394	0.638684844	-0.093147279	0.91127953	0.346553671	0.537712008	1.001335606	-0.192075645	-0.660845861	0.596582503	-1.267753847	0.068503638	0.718753842	0.491879704	-0.454479422
X223	1.373521833	1.018493838	-0.061774469	-0.041626012	0.618583851	0.200935305	0.194750957	0.240973746	0.078106049	-0.122143996	0.509171182	0.120470722	0.799895891	0.507853093	0.625494139	0.276060516	1.04017721	-0.252254903	1.516320786	0.407319355	-0.715287316	-0.404031367	-0.315038311	0.639454293	0.819813717	1.302400742	2.448867227	-0.231940848
X224	-0.973115952	0.381962562	-1.013445422	-0.699502245	1.420951485	-0.673072686	-0.809720875	-1.311257558	-0.771920651	-1.262500365	1.477733053	0.006343134	-0.357930622	-0.236215074	-1.078941444	1.472383338	-1.158604201	-0.895134282	0.786745609	-0.308877108	-0.194440124	-0.276852249	-0.974907298	1.190270818	0.316097427	-0.91432733	-0.100214917	0.132834978
X225	0.660586799	-0.902660964	1.975967399	2.028893677	-0.625281621	0.158836827	0.608707911	0.922403333	1.615268272	1.137515199	0.088413054	-0.079612228	0.403069722	0.673856981	0.300159849	-1.747471543	0.432149941	0.723479592	-2.115723396	1.26084093	-0.590029647	-2.098631898	0.729234668	-1.533811418	0.862225806	0.607470208	0.453390846	-1.714936468
X226	-0.342052903	0.478013354	0.771400247	0.544867601	-0.578626941	0.681378718	0.968045585	0.976802163	0.490893902	0.36026037	-0.57463506	0.599112431	0.213129173	0.426823418	0.431856855	-1.205031826	0.350903058	-0.502134901	-0.108138007	0.840269024	-1.384673998	-0.946408138	-0.137436337	-0.961687958	-0.918235189	0.777362453	-0.660074517	-0.444432009
X227	0.259582993	-0.808399568	-0.250646799	-1.102219002	-1.990042954	-0.309822807	0.266968049	0.158525576	-0.887131302	-0.120825061	-0.110976614	-0.041580572	0.526332694	0.139948153	0.057675744	-1.343800511	0.041437069	-1.163371819	0.68341963	0.581897507	-1.55741318	-1.24110471	-1.84759212	-0.469140218	-0.669227716	0.548345398	-0.076030777	-0.538503108
X228	0.063458702	0.961455659	1.409056511	1.549610679	-0.136026486	1.237559495	2.224702346	1.863593724	1.603299802	2.054308177	-0.965071175	1.893379034	1.888135777	2.570837711	1.472741823	-0.499844707	1.604990343	1.982442208	-0.621796685	2.049970343	0.090518244	-0.465218356	1.607707326	-1.085097057	0.346226545	-0.383655339	0.555042868	-0.491803912
X229	0.427708479	-0.530812071	0.111835703	0.310630686	-1.850464915	0.567252445	0.420434169	0.680383012	0.298002525	0.334246188	-1.32390678	0.616531725	-0.07452667	0.393842207	0.755522572	-1.097287513	0.413654704	-0.177759465	-1.144723103	0.649080591	-0.975589944	-0.158560368	-0.212111291	-0.52115666	-0.546401584	0.200601811	0.616979374	0.611266733
X230	1.191371631	0.193067134	1.680203343	2.47491775	-0.199612023	1.891288547	0.214956933	0.374675184	0.998524606	0.228657233	-1.094512913	-0.488758624	0.642142476	0.937296904	0.090444676	-0.63636992	-0.176451033	1.638780052	-0.985992362	-0.183050404	-0.4160738	-1.229798451	2.476542433	-1.819146032	0.618543963	0.268550901	1.212156661	-1.600163248
X231	0.148641607	0.54519104	0.598647791	0.631030116	0.425405406	0.022943715	-0.50935584	-0.29066424	0.407479879	0.094030821	-1.126598715	-1.633986146	-0.176070452	0.103529535	-0.335193061	-1.003634819	-0.884361648	1.352445712	-0.422863202	-0.670350189	1.205148298	0.655387309	1.705973445	-0.893488544	0.397619472	1.930303822	-0.065541663	0.607719005
X232	0.299650059	-0.326849369	0.686509725	0.770609164	0.520806302	0.241008456	0.193787331	0.12923004	0.628746649	0.477343839	-1.135047695	-0.215604807	0.605077996	0.4103202	0.048948226	-0.812015513	0.152638686	2.386716479	-0.672770813	-0.318392559	0.839063137	0.04855647	1.110455226	-1.276505491	0.62977843	0.271669284	-0.012636195	-1.021247884
X233	1.984351761	-0.698907572	0.239095924	0.264586098	1.088123581	0.141709524	-0.637648515	-0.67977017	0.307020042	-0.577136891	-0.528358007	-0.216182323	-0.237582712	0.369457667	0.041061141	-1.624305277	0.049360676	-0.292323449	0.984260273	-0.36292261	-0.882214183	-1.543882762	-0.248572337	-0.169031851	0.372232794	1.567734244	1.933480331	0.408040598
X234	1.788831532	-0.812261806	1.359245157	1.034391809	1.438578173	0.778556184	0.263764054	0.267386443	1.201773322	0.740246926	-1.469879145	0.666578356	1.084367173	0.588036119	0.195397271	-1.058204442	0.979130646	-0.274798658	-1.818416703	0.4071976	0.118767342	-0.805521407	0.525271783	-0.83613818	1.835046065	1.264197963	0.8958476	-1.634044443
X235	0.853710133	0.107310351	0.43092157	0.46501684	0.015469105	0.422162365	-0.250744848	-0.165706562	0.194681126	0.008640339	-0.547599768	-1.682313611	-0.558085326	-0.053313057	-0.546037504	-0.428390438	-0.342098411	-1.130758693	0.664910136	-0.685004263	-0.33226646	-0.508395941	-0.364690407	-0.638941896	-0.332712266	-0.528540035	-0.716884361	-0.67708481
X236	0.221838202	0.119491793	-1.493242541	-1.427736596	0.366098072	-1.048778447	-0.198102209	-0.779924199	-1.21116942	-0.506293975	0.575230893	-0.299584348	-0.276434106	-0.87294167	0.31637439	-0.126808565	0.225879228	-1.511447721	0.248729417	0.202284373	-0.522632404	-0.680480392	-1.649556238	0.659138768	-1.71113527	0.863582866	0.502097339	0.124835663
X237	0.909296242	-0.292852429	0.611496467	-0.157379835	-0.569941305	0.559924501	1.638997216	1.694800609	1.31237506	1.215123163	-1.349802598	2.044738339	1.342321186	1.082943051	1.586920351	0.089223091	2.018840644	0.02762908	-0.099565058	0.72035374	-0.282729864	-0.707421957	0.681744754	-0.441665099	-1.335192838	0.23200436	0.457674308	-0.234254249
X238	0.458638639	-1.814428549	-0.499896832	-0.440081314	0.72978257	-1.016373744	-1.009641378	-0.730095356	-0.908144113	-0.784564089	-0.207504304	-1.742115536	-1.406758358	-1.262503332	-0.606005841	-0.339988884	0.253660904	0.058241416	0.055390371	-0.023709381	0.370792018	-0.130218262	-0.708296906	0.528127465	-0.636096178	1.508234983	0.510168844	-0.1368989
X239	1.002130601	0.344934684	0.161406812	0.383388036	-1.335287117	-0.42990918	-0.104086834	-0.203943638	-0.282626439	-0.877070473	-1.38130146	-1.015370531	-0.324936158	0.211012716	0.075531103	-1.212194416	-0.002603883	1.039528521	-1.676977002	-0.231381388	-1.067537122	-1.781723985	-0.023541942	-1.772382959	0.367930871	0.382813129	0.576596663	-1.457791437
X241	0.177388051	-0.143324351	0.142917797	0.298583327	-0.345878295	0.309532371	0.961473002	1.24171758	1.25030523	0.808249943	-0.231781949	0.528974034	-0.014604389	0.605060365	0.362131347	-1.509799748	0.786041328	0.690531117	-1.049460999	0.721827908	-1.85633922	-1.497276598	1.626129758	-0.83617433	0.491029543	-0.41034515	0.466569727	-0.810514345
X242	1.12258328	-1.249772416	-0.081902331	0.118955975	-1.367298401	-0.297504395	0.287586916	0.171095609	-0.293840976	-0.471548545	-0.432840891	-0.862902804	0.454251973	-0.270299134	-0.196351749	-1.726339292	-0.101463114	0.344871075	-0.374475935	-0.612681499	-0.320765686	-0.759759817	0.479585646	-1.262501698	-0.376727944	-0.444936576	0.804648578	-0.796465241
X243	-0.046831314	1.588027473	0.75046902	0.837647653	-0.046670065	-0.21176035	1.521874814	1.354311842	2.339735827	1.797212995	-0.483615161	-0.30983706	0.531664185	0.862821954	1.321700803	-0.714246366	0.819982482	1.483590687	-0.606495298	0.247566103	2.241153118	1.819410734	1.252544926	-0.477575281	0.125452013	-0.914881347	-0.25902414	-1.140593535
X244	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
X245	0.174679621	-1.276505247	0.213634686	0.497596904	-0.912175361	-0.168289826	-0.518962852	-0.742725432	0.205113151	-0.807208736	-0.227829473	-0.626723015	-0.028937809	-0.521400308	-1.018423142	-0.660678562	-0.644076624	-0.444955895	-1.584335208	0.740470023	0.291710881	-0.969817089	0.198144317	-0.429486323	1.058813589	-1.397290543	-0.061519426	-1.38814165
X246	0.789614473	-0.92197935	0.036669902	0.528871907	-0.585647226	1.026746882	-0.425642153	-0.11622921	0.055629921	-0.627072751	0.178555759	0.096584866	-0.5085955	0.144025662	0.05771813	-1.21448543	0.311547317	0.349832576	-0.843674593	0.077371927	0.935797425	-0.105252562	0.900828992	-1.02737601	0.757247024	1.077970866	0.903127898	-1.026941485
X247	0.594220848	-0.724660707	0.085704073	0.331782053	-0.43197979	0.855844549	1.376925611	1.41805756	1.138441232	1.027237302	-1.35344667	0.400214693	0.833416838	0.780892763	0.661323735	-0.60273354	1.343628545	0.419068439	-0.551960561	0.111702217	-0.437496682	-0.811601179	1.477923009	-1.719694231	-0.727033113	0.405166041	0.725105594	-1.154590888
X248	-1.497656098	0.94116633	-1.522526811	-1.825842674	-0.82114105	-1.521849985	-0.661022051	-0.724743856	-1.335906125	-1.287455478	1.443025646	-0.601472463	-1.439292012	-1.379574687	-0.853447032	-0.090428561	-0.383776004	-1.532724946	1.500118275	-0.744774819	0.38149725	0.466491622	-1.592242805	0.937599263	-1.36827475	0.031875244	-1.368779617	0.477002506
X249	-0.779297471	-1.600431231	0.576474059	0.347403268	0.125978296	-0.181938026	-0.750739173	-0.575226223	-0.413784242	-0.847843241	-0.390353514	-1.282607644	-1.249185679	-0.457857462	-0.989195935	-0.502531371	-0.604293664	-0.521293084	-1.606846675	-1.236915974	1.054449695	-0.972139725	0.128182511	-0.746173695	-0.732101466	1.10488682	-1.416860097	-1.470184
X250	0.994256949	-0.016180511	0.449259666	0.271193689	0.143350036	-0.228548634	0.452449505	0.981890793	0.797500249	1.188170591	-0.530879803	0.66553672	-0.241193194	-0.006617205	-0.150102001	-1.224441151	0.899922957	0.779878969	-1.482283451	1.340566048	0.904047656	-0.519934132	1.587694325	-0.938641538	1.562296772	-0.308418743	-0.978212248	-1.634100516
X251	-0.654573363	0.623982818	-0.847038439	-0.989657069	-1.512114523	-0.766874374	0.9973261	0.885487945	-0.561863754	0.00424031	0.724194993	1.337817233	-0.863615533	-0.091753873	0.477114091	0.830265232	0.547562374	-0.547426786	1.840204412	0.003451164	-0.29035101	0.251762921	-1.287164889	0.681939806	-0.329081722	-0.281212317	-0.799070346	-0.411827306
X252	-0.450006759	-1.203330086	0.883273936	0.996046824	-1.156419415	0.507773106	-0.537963409	-0.205660846	-0.427271691	-0.211391908	-0.796551048	-2.048363811	-1.07123371	-0.763177258	-1.425331452	-1.243269965	-0.537124094	-0.239745221	-1.36086261	-0.643019115	0.240843226	-1.713053905	0.952383717	-0.827852955	0.186710884	-0.617298964	-0.403500253	-1.745103544
X255	-0.705314366	-0.194224498	0.765587317	1.135601078	-1.391331393	1.422027398	0.658409406	0.700625551	1.347922954	0.845603028	-0.390261662	-0.464439589	-0.492384014	0.120493155	-0.343601574	-1.777624388	-1.048520197	-1.077825795	0.078415483	-1.408117955	0.674067335	0.931853632	-0.517555886	-0.851076877	-1.194913162	-1.174104652	-1.057056772	-0.104299191
X257	0.450306094	0.289861289	0.29319543	-0.000431771	-0.370246305	-0.337260524	-0.765336133	-0.394169416	-0.195886851	0.221810651	0.703359722	-1.86259	-0.061562623	-1.086856123	-0.947767839	0.293876738	-0.543295453	0.211690528	-0.072308104	0.192188979	1.238531093	2.487040044	-0.239278659	0.539586576	0.099971723	1.086137568	1.308401363	1.008413647
X259	0.029155957	0.501861404	-0.951039249	-0.914866286	1.101894349	-0.62746537	0.813548326	0.445845935	-0.736381783	0.600986548	0.860896906	0.682334178	0.89240968	0.412651313	0.071829728	1.770785931	0.509508962	-0.21089913	0.756137068	-0.08551969	1.538419203	1.721049252	-0.253121722	0.789889872	-0.368968326	0.801486514	0.402756566	1.037258394
X260	1.980204812	0.96688112	0.577733446	-0.147852738	1.171193009	-0.225208913	0.615133028	0.426965811	1.188388018	1.431953899	-0.382201116	0.023000183	0.087769812	0.235312473	0.634321595	0.767688863	1.081025766	1.602709877	0.170149914	-0.294786354	0.998979574	2.152680206	1.458972909	0.417924625	0.91884808	-0.298416833	0.417643695	0.997179064
X261	0.031974375	-0.573507681	0.441179593	0.412157393	1.092864219	0.633178536	-1.358300002	-1.211238297	0.261734322	-0.943742467	-0.886632289	-1.951744633	-0.542243664	-1.059131106	-1.125613898	-0.638886697	-0.142374272	0.333228538	-1.541331114	-0.362821713	-0.359171054	-0.387579014	0.476004831	-0.429705794	-0.283560219	1.812934518	-0.65412229	-0.891931864
X262	0.430200018	1.393742245	1.514982584	1.821865149	1.071009897	2.334742159	1.301363999	1.006834914	1.444108647	0.799478861	0.378904607	1.58808399	0.739181584	2.292190151	0.753125868	0.10711013	2.156052114	-0.119212621	-0.981668832	0.242374821	-0.424901905	-0.43800466	0.316011053	-1.216348397	-0.435162502	-0.13924659	0.809995076	-1.392057921
X263	0.046574666	0.131795315	0.845443274	0.254220716	-0.073311002	0.462312621	0.074403885	-0.06596737	0.33264375	0.116102445	-0.258696984	-0.384659119	0.169337164	-0.169478691	-0.285123839	0.464677718	-0.607949111	-0.018174543	-1.295494199	0.204455047	-0.447746203	-0.420306377	0.675074436	-0.746560347	0.58765964	-0.574139427	0.156681196	0.678127791
X264	1.146584478	0.889570633	0.645975552	0.659590029	0.480073736	1.016424648	-0.231507262	-0.252218875	0.734329422	-0.338603065	0.190879745	-1.307912061	-0.067955791	-0.231742819	-0.092843629	-0.530409708	0.146258716	-0.932416849	0.449314723	0.609182292	0.355888623	0.103012475	-0.684104399	0.022284729	-0.284453692	0.682144468	1.111542061	-0.026725627
X265	1.375714201	-0.262338558	1.133562339	1.237778755	-0.385457284	1.445248411	0.601428457	0.717444204	0.714211884	0.404837989	0.39945182	-0.571038853	1.64198802	1.162424321	0.222129447	-0.818597447	0.956484229	1.210555531	-1.124696274	1.065762408	0.09588802	-0.841973438	1.030787705	0.188564127	1.247809477	-0.100488031	0.02713507	-1.092540104
X266	0.372067203	0.541194836	-0.780157576	-0.727630686	1.906260814	-0.521004236	-1.297014769	-0.954984495	-0.73416335	-0.379468774	0.785966225	-0.222416193	0.19028398	-0.235671836	-0.446975051	1.13354401	-0.391590296	-0.606583382	1.008689689	-0.840598295	-0.005132482	0.428862044	-0.349511832	0.52743506	0.321178635	0.393691574	0.774236627	1.316718338
X267	0.077500628	-0.809896688	-0.034141417	1.548914178	0.866801889	0.273105585	0.096970731	0.377528469	0.099599844	0.477047724	-1.130043349	-0.989865826	0.097948071	0.780281569	-0.125197959	-1.281307599	-0.296869612	0.990283953	-0.914809879	-0.376711846	-0.347286984	-1.250138281	0.916934883	-0.344858152	0.967692764	0.731734226	0.0868413	-1.543050123
X268	0.680648797	-0.75976678	0.100744747	0.234791761	0.025222219	-0.164340748	0.002459755	0.259232618	0.731378189	-0.571905307	-1.022062757	-0.522586549	0.791304428	0.349003548	0.211958453	-0.626998506	0.938512341	0.47941656	-0.21400275	-0.374771246	-0.4805625	-1.156122047	0.623691221	-1.325419746	0.080185718	0.853308715	0.452468995	-0.489414016
X269	0.422563861	0.367763763	0.818347272	0.560443262	1.312160643	0.738316384	-0.216252636	-0.013287866	0.642811967	0.526956649	-0.409244659	-1.00451086	0.73412451	-0.006428853	-0.302092762	0.000994349	0.772412154	0.487562556	-0.683801463	-1.303134631	0.027195161	-0.220509606	0.223686966	-1.769035944	-0.088817028	0.430294214	0.554379401	-0.223479422
X270	0.983601554	0.478275333	1.637811846	1.085344133	0.017246966	1.635347819	-0.572225198	-0.323421113	0.11124964	-0.190303221	-0.301024259	-1.595614635	-0.033313267	-0.717664757	-0.875335165	-0.871456152	0.085858589	0.110222477	-1.046279411	-0.468052576	-0.305802178	-1.069050891	-0.101112091	-0.708896988	0.348180825	-0.52164492	-0.645909629	-0.337891836
X271	-0.305976633	1.705144629	-0.414565432	-0.163001629	-0.09989276	-0.892976295	-1.089018619	-0.386747554	-0.423302916	-0.372503451	-0.956945336	1.065164076	-0.967181198	-0.846670037	-0.035566298	1.136440369	-0.416743699	0.166443533	-1.261243859	-0.875149785	-0.320772446	1.922382074	0.030416604	0.869869222	0.787887306	-1.154257587	0.032166141	1.699706657
X272	-0.58613686	1.570074881	-0.653680689	-0.72422198	0.691567072	-0.367149075	0.120065239	0.194539593	-0.643940665	0.68950512	0.874401732	0.200465986	0.287854601	0.521801796	1.37053208	0.316428508	1.297895125	-1.179366972	0.707912769	0.525355629	0.665864942	1.593419886	-1.318131347	1.075402987	1.588755308	0.269495097	-0.694814156	0.126817361
X273	-1.040238584	0.412311284	-1.165621672	-0.924270227	0.111045371	-1.305116988	0.933040666	0.120559908	-1.045999537	0.469326957	1.233623198	1.194510182	0.528610612	-0.338310007	1.024463415	2.349679565	-0.017091124	-1.079078505	1.463343606	0.191169893	0.52314661	0.910711668	-1.133194668	1.663745981	0.390521126	-0.937425702	-1.008022072	1.111786355
X274	-0.375706324	0.792070057	0.133908116	0.592471175	0.10058905	0.588692478	0.690929097	0.586509722	-0.052310688	0.193467845	-0.401832659	0.18291545	1.118468012	0.456993538	0.456717988	0.104616959	0.867086147	0.578497391	-0.182008946	-0.609414096	0.087442723	0.158732954	1.154191461	-0.203317683	0.456592304	-0.404631186	0.716505809	0.02654632
X275	0.104569696	0.152390878	0.148517006	-0.0389722	-0.658041675	0.020949025	-0.233325251	0.107878151	0.466950265	0.048544038	-0.153970321	-0.60613439	1.220871246	-0.134761178	-0.021312696	-0.207467503	-0.127702145	0.077423289	-0.253477622	1.033459787	0.718379148	0.372069564	0.053964812	0.020605471	0.739205063	-0.833030134	-0.721681837	-0.033572582
X276	0.547895214	-0.154510671	-0.469158482	-0.152945557	-0.521674019	0.222629096	0.492847971	0.180637698	-0.173069693	-0.119004977	0.288242911	1.077116699	2.056473096	0.810182827	1.030463409	0.303814388	0.180058128	1.051544897	0.082262749	1.602070092	0.598899607	0.286295065	0.910194634	-0.234153522	1.266926146	-0.186942905	0.611242379	0.092317002
X278	0.61050788	2.341744518	-1.268522864	-1.695101825	2.009019835	-1.0666061	1.30422279	1.101634242	-0.813881368	1.004882772	1.048346213	1.726190876	1.210468164	-0.022708407	2.044150408	1.054544586	1.432441797	-0.234862104	1.546248682	0.724470046	0.700295062	1.515330539	0.017411562	1.189725675	1.376846377	1.138865677	0.015325684	1.211580287
X279	0.237570223	-0.182933795	-1.092348504	-1.151989314	-0.30246095	-0.990279174	1.357639638	1.284422436	-1.065886597	-0.258632168	1.609433196	2.125244943	0.511867042	-0.421870722	1.679585562	1.453215069	1.165572004	-0.330423608	1.155242549	2.145614041	-0.445546603	0.071133381	-0.583034558	1.290190028	-0.001943979	-0.70983471	0.503038017	0.257427607
X280	-0.226081475	-0.10153302	1.390788972	1.065552076	-0.72144344	1.909403877	0.803739009	0.499374646	1.291383488	1.316731264	-0.432886775	-0.450552056	1.835117277	0.702354642	0.699892937	0.125429992	-0.105923901	1.383381872	0.401402669	0.719225417	0.647763257	0.550152022	0.778664815	-0.793312822	-0.572773645	-1.878683849	-0.541779705	-0.507430101
X281	-0.103922627	1.209214695	-0.42506058	-0.523405588	0.014997049	0.875829021	0.140346047	0.552749149	0.279151675	0.305136151	-1.443731694	0.772772095	-0.198722028	1.36856236	0.13095922	0.651372683	-1.336207314	-1.271711536	0.044974702	0.916892498	0.327514086	1.61176446	-1.121562986	-0.044376297	0.048596968	-0.661937802	-0.444345177	0.910063659
X283	0.510215559	1.630629643	-0.072021422	0.037409131	-0.204871854	0.141391871	1.42220092	1.65207717	1.556914904	1.707449404	-0.920376319	0.249520247	1.00412162	0.438192327	0.879939468	0.014627091	0.505890079	0.597168243	-0.841239875	1.430133046	1.10153104	1.204570668	0.735967152	0.592814597	0.198439385	0.025854829	0.158247044	-0.903873994
X284	0.529595645	0.52450142	0.623908074	0.577481265	-0.098063568	0.448310295	-0.978864001	-0.506740487	-0.100247473	-0.813023826	-1.00821615	0.615972601	-0.262897685	0.54548684	0.230501046	-0.437208074	-0.206188577	1.426601235	-0.546526002	0.116801784	-0.199661411	0.136595324	1.002635827	-0.242601736	0.91105571	-0.693701877	-1.568089588	-0.184719614
X285	2.204251749	1.708703178	2.334771189	0.722582181	-0.507695933	1.200466455	0.48252474	0.731529841	0.945589044	0.781395306	0.601405978	1.401643092	0.810821254	1.115773295	1.356474888	-0.092544727	1.565773157	0.915808826	-0.524629608	1.981126163	1.492550638	1.391168015	0.228682747	0.9801637	2.115974889	1.606320537	0.043120658	-0.719776036
X287	0.403909017	-0.164190405	1.36212911	0.944911809	-0.437123306	0.821966853	1.344971693	1.522195978	1.36216423	0.318459061	-0.342038957	1.372622531	0.539262703	1.563486789	1.29920131	0.343702782	0.640517528	-0.673502907	-0.676787709	1.073127992	0.285486892	-0.851855332	-0.350494927	-0.190466397	1.22976138	-0.246886522	-0.930142805	-1.329122568
X288	1.403117425	1.380120591	0.405733516	0.399887001	-0.155756593	0.77385358	0.68619958	1.103506203	0.350834046	1.190303054	-0.62421594	1.259638722	0.622137574	1.350966846	1.803078252	0.289535979	1.733866905	-0.38877493	0.181490595	0.285210635	1.10890375	0.782925302	0.347710765	0.039409641	1.536745463	-0.159129352	0.559786607	-0.376983375
X289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
X290	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
X292	-0.558266256	-0.430825113	-0.512230835	-0.314771503	0.989697085	-0.685992364	-1.592625569	-1.091600572	-0.369727799	-1.722580432	0.765037829	-0.45951146	-0.340453632	-0.683058442	-1.256193741	2.320534222	-1.88649913	-0.573315889	-0.06880989	-0.611804518	-0.473521392	0.456755867	-0.413509807	1.480805421	-1.613056764	-0.023522287	-0.050206191	0.730090906
X293	-1.12777752	-0.420679504	0.518054787	0.72413874	1.375215914	1.043073093	-1.017439581	-0.391465163	0.616569237	-0.474982021	-1.901602791	-1.228151698	-0.413230454	-0.336642151	-1.318739418	-0.848236212	-1.365929428	0.92132305	-1.33660238	-1.462209911	0.170140686	-1.518950903	1.242913545	-0.55064797	-0.098611934	-0.104610227	-0.10012757	-0.612687902
X294	-2.023759452	-0.224339306	0.071104126	0.260893363	-0.618618954	0.225340939	-1.154995317	-0.811372658	-0.061342568	-1.365203895	0.22649085	-0.0040021	-1.523078447	-1.253627535	-1.61376171	1.056467639	-1.8213739	-0.164980278	0.730053474	-1.316784513	0.150130322	-0.280650983	0.13724078	-0.332345976	-0.838152124	-1.134027824	0.517825052	-0.218095504
X295	-0.638308411	-0.0911587	-0.564400064	-0.268477466	-1.019372684	-1.054322914	-0.192959862	-0.330657877	-0.722657581	-0.698985938	0.490406509	1.140438815	-0.289705199	-0.103988224	-0.622757839	1.046899116	-0.363051268	-1.175040729	-0.516445781	0.201087142	-0.629936639	0.033737187	-0.904368583	1.282857349	-0.902436257	-1.619307709	-1.490221627	0.737181609
X296	-1.688565078	-0.826355918	-0.687317173	-0.701924463	1.934345463	0.107712206	-1.521613173	-1.352117852	-1.400465815	-1.256716519	0.674544431	-0.738525323	-1.342392031	-1.133176078	-1.933611889	0.672962723	-1.1262779	-1.405016343	0.386055166	-1.63080109	-0.940269116	0.04712285	-0.943024327	1.071560953	-1.861781633	0.488713316	-0.671508868	0.943256656
X297	-2.001964235	-1.965661845	-0.501601718	-0.652569116	0.57747056	-1.00897119	-1.390651775	-1.490387851	-0.76011799	-1.586972731	0.220988792	0.211816574	-1.106916949	-0.723655438	-1.301578029	0.283831986	-1.377171159	-1.479936995	-0.312935608	-1.343728122	-2.358715812	-0.042121038	-1.761500595	0.897320385	-1.415425662	-1.985340462	-0.673576379	2.095245458
X298	-0.303235126	0.303490515	0.365178329	0.48943029	2.342921632	0.24735971	-1.030078529	-0.710058776	0.228334289	-0.84138728	-0.595109113	-0.370885488	-1.663964039	-1.749557628	-1.931286292	1.530816211	-1.862574594	0.332573331	0.504778166	-0.957686682	0.717928962	-0.184516031	0.480253511	0.045246646	-1.132163291	-2.126081351	-0.052915404	-0.864462648
