ID	IL.1RA	IL.7	GRO.alpha	IL.8	IP.10	MCP.1	MIP.1.alpha	MIP.1.beta	SDF.1.alpha	RANTES	IL.13	IL.1.beta	IL.2	IL.6	TNF.alpha	IL.18	IL.10	IL.21	IL.22	LIF	BDNF	PDGF.BB	PIGF.1	bNGF	VEGF.A	HGF	Leptin	IDO
X218	0.106690926	0.100743912	-0.402456482	0.304721108	-1.509342242	-1.089065364	-0.123638178	-0.814076107	-0.445400095	-0.827036545	0.65845324	0.058459736	-2.112988686	-0.368321038	1.090706388	-1.151742707	-1.116701274	0.482764375	1.039126762	-0.933415435	-1.042359171	1.103036577	0.210214054	1.305529561	-0.112301695	-0.510064952	1.383570871	1.270849575
X219	0.120951678	0.13817236	0.238505966	0.906316002	0.727957336	-0.106075411	0.258853	0.497564223	0.459251389	0.75758804	-1.25441353	0.400178803	-0.245453301	0.966692991	-1.569762573	1.06151439	1.009949314	0.171021439	-1.686294639	-0.154735671	-0.281170911	-1.485455034	0.374034313	-0.700647045	0.448183053	-0.491208279	0.074070741	-1.466659562
X220	0.493446091	-0.30627054	-0.631899238	0.585365723	0.728928286	-1.042408329	-1.088273165	-0.940107207	-0.270554064	-0.639746057	-2.086701284	-0.75101491	-1.080569515	0.633774988	-0.785114034	0.952824406	-0.281974298	-0.270620144	-1.377476629	0.342622519	-0.217029794	-0.047928245	-0.536804664	-1.136455172	0.031719461	-0.764995216	-1.203015112	-0.99678576
X221	0.723897466	-1.131104869	-0.22866092	-0.125859737	0.890950556	1.321624251	1.595251747	1.598184488	0.705945848	0.320279952	-0.367269758	-2.136299078	-0.575703343	-1.552361373	0.391359433	0.392925981	-0.752956347	-1.07454854	-1.087559604	-1.252869187	0.459254922	-1.483947392	-0.792961578	-0.471624134	-1.052467088	-1.182440494	-1.144285605	-0.972238633
X222	1.322208747	0.416215077	1.347632322	1.00983418	0.52647608	1.123988732	0.506843202	0.762538872	1.430119537	0.593593239	-0.196328714	-0.28787004	0.995889313	0.932167278	-0.872983185	-0.068483239	1.115392764	1.303070517	-0.129788147	0.966464996	0.32801402	-0.263462511	1.154835848	-0.276377845	0.302646064	-0.12345604	0.051213663	0.229270674
X223	-0.373577746	1.577384105	-0.088914277	-0.761204897	-1.305357443	-0.648931096	-0.411969637	-0.348747477	-1.252488109	-1.153074091	1.392604703	0.642579303	-0.065663669	1.399430075	0.049420937	-1.46171783	2.36651718	0.053862895	1.456344147	0.832499155	-0.540888773	1.186708712	-0.224569685	1.965266011	0.72299238	1.964663356	1.968660816	1.542224712
X224	0.079327148	1.153992864	0.292478228	0.138031223	-1.001335062	0.985434064	0.631289954	-0.69749049	0.063821205	-0.726891494	1.347332825	-0.049066337	0.001982739	1.213341712	0.259087738	-1.325115762	1.391482531	0.205293639	0.414130969	0.951439146	0.940070033	0.366267582	0.368152068	1.863271466	0.91453512	1.817684251	-0.630075896	0.05753797
X225	-1.545243303	-0.646727877	0.298851583	-0.26529797	-0.092544669	-0.687210656	-0.615993125	-0.575910001	-0.344508191	0.098968742	-0.223502516	-1.796693571	-0.207014413	-0.276324029	-0.806210749	-0.379902178	-0.315498893	-0.1936226	-0.14595265	-0.016625237	-0.160131874	0.231607836	0.225006605	-0.205726347	-1.146538289	-0.229215664	-0.795305926	-0.066730071
X226	-1.239365446	-0.990460878	-0.73673767	-1.225900191	-1.740935463	-2.045064064	-1.165612984	-1.506702585	-1.856392224	-1.841520142	0.917675035	-0.946799857	-1.068867789	-0.675194554	-0.130159926	-1.479536951	-1.664711976	-0.536403172	0.727617197	-1.470453622	-1.848603011	-0.365869532	-1.427220003	1.682792173	-1.984769735	-0.537997186	-0.588781527	1.199851717
X227	-0.846695746	-0.542964486	1.336096297	0.241365364	-1.533391423	-0.002065468	0.259873544	0.387893325	0.517077074	-1.255955225	1.112398143	0.698424714	-0.011007601	1.661073134	0.385606965	-1.569650795	0.408869564	1.426283586	-0.34367678	-1.148329906	-1.561120023	0.411943716	1.433173165	1.13761408	-0.945581793	0.091578644	0.047693215	1.700855926
X228	-0.338216658	0.331318269	1.127557109	1.297492088	0.249181219	-0.002011172	-0.091864126	-0.376774706	1.423487207	0.606009967	-1.609956789	0.914388823	0.186403542	-1.155148732	-1.824262546	-0.78188084	0.873669881	0.994059521	-1.303425402	0.480196161	0.639092166	-0.559665354	1.177162847	-0.571633073	0.721071894	-1.318646739	0.380010535	-1.079097231
X229	-0.597376898	-0.892596744	0.308039008	-0.882058505	-1.711069163	-0.369030211	0.379634041	-0.138124749	-0.534959056	-1.599167265	1.747509237	-0.401087132	-1.051415553	0.026289644	0.505901799	-1.834206575	-1.19626874	0.137857477	1.960865744	-1.342232228	-0.252806605	-0.03267557	0.261680028	0.678135707	-1.386547387	-0.803574356	-0.524457202	1.564886829
X230	-0.090633177	-0.880045986	-0.068396193	0.358861549	-0.426741175	0.439746426	1.144889261	0.442632135	0.201783969	-0.023302182	0.274928156	-0.63882232	-1.035993869	0.199183981	0.075509666	0.189588465	-1.083461998	0.222323802	0.286693352	-0.598291538	-0.978448254	0.21957102	0.25775357	0.192190374	-0.554699224	-0.590049997	0.561021956	0.459681541
X231	0.239941705	0.740868522	-1.068400353	-0.464377679	0.3635696	0.366544705	-0.390671487	-0.39619054	-0.022123826	0.882390811	-0.586874374	-0.10043124	0.378951878	-0.448307227	-0.417566245	-0.216103527	0.058357354	-1.247487766	-0.50219501	1.347428163	1.817865693	0.196190361	-0.74325905	-0.874028583	-0.65741078	1.624919839	-0.798816183	-0.837534439
X232	0.880463803	-0.191475202	-0.096101662	0.155645256	0.1635256	0.53794019	0.967466891	1.275531397	0.264655103	0.237042202	0.030782637	-0.994297349	-0.518106453	-0.255955892	-0.013648821	-0.132691587	-0.011608404	-0.070572593	0.267668252	-0.408603393	1.165735395	1.171071737	-0.107249206	-0.220323991	-0.619492482	-0.413061002	-0.852947377	0.007016999
X233	1.704544944	-0.838659876	-1.160754199	-1.10958824	0.461889522	0.81101715	0.978909351	0.456694727	0.06374115	-0.200495881	-1.598823256	-0.959353929	-0.088264429	-1.376850208	-1.799044657	0.351424859	0.475250205	-1.733517814	-0.396505956	-0.626113085	-0.067544801	-1.560354801	-0.98185963	-1.706130667	-0.119752974	0.819717236	1.183990445	-0.338566307
X234	0.008337101	-0.818506108	-1.436977879	-0.759514292	-0.039134533	0.366996575	0.079520474	0.063812618	-0.134563994	0.820216841	0.05319395	-0.784482568	-1.04910677	0.15072472	0.642776621	-0.348488611	-0.15771363	-0.630801307	0.11433799	-0.726458765	0.323254635	-0.265349513	-0.779812503	0.006568021	-0.970006154	-0.075623438	-1.169003879	-0.098496311
X235	0.088167133	-0.551407727	-0.313725664	-1.315577314	-0.940749517	0.09601731	0.083342367	-0.330622475	-0.479600444	-0.601047182	1.268423049	-0.107973613	-0.978697759	0.360375149	0.709905823	-1.387026636	-0.214606429	-0.323846477	1.596061438	-0.342993429	0.808435393	0.076459043	-0.320641578	1.486999427	-1.009912345	-0.309783995	-0.273287889	0.258512649
X236	2.422693791	1.255690739	0.052992384	0.71734856	1.279156633	1.915092687	1.945280372	1.655647849	1.019051346	1.65834834	-1.159765857	0.494731834	0.421172872	1.524433892	0.946127017	0.015094559	0.395881876	-0.151784381	-0.857776875	0.574548938	0.443264094	-0.755030045	0.199202961	-2.057169029	-0.172614732	0.646060476	0.912617788	-1.422972349
X237	-0.303147892	-1.413868992	-1.61088861	-0.926994946	-0.080835014	-0.180864838	-0.216539333	0.502895445	-0.22776325	0.047072494	-1.271522098	-0.701098468	-0.515693087	-1.402510146	-1.143949462	0.633789852	-0.366714666	-1.777130475	-1.263425999	-0.483606534	-0.460227232	-0.268464609	-1.391826419	-1.128650289	-0.808374482	-0.023453583	0.908387901	-0.162506161
X238	-0.481511848	0.101762478	-1.308805858	-0.691008219	0.214161358	0.726686687	0.284113701	0.496096416	0.144605629	-0.144762419	-0.494325149	-1.278131684	0.207656979	-0.722812482	-1.287524761	0.917727403	0.946125464	-1.417995341	-0.315812156	1.585046319	0.473406358	-0.485737974	-1.242492013	-0.713078493	-0.599159551	1.258531636	-1.145152107	-0.323799256
X239	-0.274057412	-1.576260961	-1.1035026	-0.355724965	1.475268913	-0.301472761	-1.305359251	-1.068474814	-0.384023855	0.137374408	-0.727396501	-0.344082939	-0.542685653	-0.976967238	-1.514406803	1.146976863	-0.598210318	-1.572304578	-1.959238252	-1.063698663	-1.578378296	-1.964202573	-1.741780992	-0.138846755	0.178467909	-0.422051536	0.359212103	-1.519374569
X241	-0.139231075	-0.36536595	-0.290694443	-0.144574968	-0.403899965	0.065709616	0.130509439	0.433733026	-0.425190621	0.632210964	1.104327525	-0.339456458	0.501937789	0.541750463	1.28565908	0.23115641	-0.260363309	-0.476254454	0.561849137	-0.953289174	-1.687967179	-1.0891852	-0.193897279	0.473195617	0.935701946	-0.028243617	1.228732747	0.135730413
X242	0.453108367	-0.539897432	-0.318777864	-0.159805983	-0.05647618	0.114342298	-0.540276859	-0.319703142	-0.261102839	-0.397392338	-0.407441544	-0.693612699	-1.084870491	-0.40188	-0.847833267	0.208985395	0.411108414	-0.350825436	-0.141092888	-0.313246143	-0.93841152	-0.70528773	-0.041914308	-1.084525048	-0.382597955	-0.124836631	0.658132789	-1.089077703
X243	1.16221405	0.306498566	2.379898245	2.377001534	0.756186849	2.488883092	2.609856799	2.5152088	2.375891479	2.347176201	-0.033944005	0.230481854	1.314556394	0.765853535	1.580811233	2.143019081	0.817910992	2.439243784	-0.246697979	0.13969506	2.437222213	2.679944639	2.417965386	-0.003666622	2.545425471	-1.526584093	-0.513169762	-0.63683127
X244	-1.005681352	-2.048550672	1.897032538	1.972183002	0.157268902	1.685588156	0.410191363	0.161298866	1.797869725	0.835604115	-0.941079982	0.762758748	-0.291534019	1.10372399	-1.350124397	0.425140834	0.306813193	1.731855847	-0.986936472	-2.304389071	-1.595130167	-1.804488337	1.670387955	-0.475776089	-0.650487685	-2.308785325	-0.753579277	-1.68133642
X245	-0.996340307	-0.58911006	0.70235958	0.401552999	0.85589291	-0.534730432	-1.258912381	-1.624091819	-0.140667352	-0.148911065	-0.72386155	0.014417664	1.24262681	-0.797046802	-0.701791074	0.563217344	1.515186659	0.018353361	-1.473696929	0.098694719	0.838251308	-0.012631741	0.004144994	-1.045433457	-0.096928663	0.151970982	-0.423926093	-1.649526521
X246	0.113810463	0.274140872	1.050046513	1.433280709	0.206823263	-0.27090868	0.613203381	1.052849117	0.866772448	1.248753998	-1.570207328	1.67945249	1.920172275	2.904530896	-0.405111564	0.162556097	2.285693859	1.1083769	-0.671304215	1.29082481	0.917443011	0.242879125	1.2154206	-1.108690815	1.971801878	1.44955977	0.492778228	-0.085441846
X247	0.976165097	-1.069791538	-0.132504087	-0.198051	2.273755227	0.591127711	0.868430637	1.213972366	0.537381042	0.696291422	-0.32787738	-0.583008722	-0.109899383	0.618485326	-0.66827502	0.81589544	0.368632709	-0.815285051	-0.732911186	0.079806198	-0.327354761	-0.647629564	-0.772395239	-0.091360958	-0.307712206	-0.297683031	0.746135112	-0.470896855
X248	-0.263808459	-0.26181265	0.290122327	0.07498418	1.616438355	1.393256124	0.30761732	0.263669577	0.673367127	1.039521015	-0.120864015	-0.554713116	0.86030978	0.064966153	-1.007938146	0.869145549	0.769493997	-0.935060706	-0.62407104	0.357078331	0.547743936	-0.372304075	-0.132102754	-0.157811627	-0.168875699	0.420801195	-0.258079967	-0.775233519
X249	-1.46583491	2.127536159	1.95438403	1.883353394	0.030648308	0.566652232	-0.174451175	-0.501865784	1.508086772	0.699978527	0.003638226	1.453524219	1.637987176	1.62095059	0.10039439	0.242751225	1.238095318	1.698768353	0.010362593	0.642356159	-0.599624093	-1.086933642	1.929208506	-0.254337302	0.974413191	0.840933229	0.773257872	-0.601028632
X250	0.677940809	1.524632621	-0.753710367	-0.671620497	0.41492853	-0.663285039	-0.650244956	0.292732246	-0.182616953	-0.530453404	-0.100582097	-0.192415332	1.393096359	0.204636477	0.848160899	0.541106814	0.060999496	-1.268529928	0.226686965	2.209161988	-0.029810926	-0.371376442	-0.900897419	-0.057823246	-0.04823196	1.685956849	-0.525780713	-0.39527805
X251	-0.299573403	-0.701836912	-1.042529171	-0.842597465	0.184501907	-1.232953571	-1.410205397	-1.079165891	-0.724708627	-0.44749393	0.188582845	-0.008457564	0.404267574	-0.934815248	-0.001488178	0.321395237	-0.917172929	-1.543276503	0.109542719	-0.153644494	-1.143849392	-0.608310957	-1.383453566	-0.264881408	-0.729084757	0.06742834	0.572887229	-0.510868363
X252	0.309251804	-0.336943274	-0.596622596	-0.290133956	0.61283797	-2.105332724	-1.900320059	-1.595677312	-1.721480873	-0.772900992	-0.821551401	-1.325674292	1.457587308	-1.582704083	-0.630034117	0.725943391	-0.136585388	-1.380772406	-2.018738179	-0.271860762	-0.518805975	-1.501223253	-0.837382079	-1.558802246	-0.666984491	-0.094806503	1.097949938	-1.747211178
X255	-0.571586672	-0.630883073	-0.095313547	0.017139948	-0.261889063	0.464490859	-0.129847776	-0.260268447	-0.025430955	2.36510295	-0.010531587	0.03751661	-1.704458535	0.110890043	-0.215304176	0.238146097	-1.224606862	0.233105689	-0.929984851	-1.054476971	-0.90193533	0.527813856	-0.063306902	0.079916584	-1.488596233	-1.14311904	-0.265259092	2.456755284
X257	-1.736394316	-0.723121098	-0.965481774	-2.015462404	-0.463628398	-0.424073773	-1.432054938	-1.308101506	-0.936216584	-0.061269339	0.50309486	-1.585696105	-0.563511762	-0.820921636	1.248598467	-0.144164114	-0.847986614	-1.190546208	0.546863315	-1.136340868	-0.193587134	0.471804266	-1.422807031	1.400084704	-1.517117359	0.130108892	0.073100956	0.695443427
X259	-0.007928281	1.041766079	-0.350281726	-1.467996237	-0.635372122	0.947023818	1.224219489	0.9307299	-0.255026563	1.715644641	0.42590943	-0.380543488	-0.268134286	0.668413858	2.042725027	-0.376782731	-0.751653053	-0.09553498	1.03708624	-0.904845723	1.430095818	1.159918043	-0.219833583	0.66894832	-1.314879722	0.468481633	-1.845656581	1.976022232
X260	0.661129344	1.357667794	-0.055800901	-0.425866633	-0.241844471	1.049677732	0.84326171	0.012821822	-0.00596337	0.036477864	2.003049015	-0.591692334	0.509392494	-0.269633658	1.012700495	-0.555896043	0.074541966	0.100372687	2.167233295	0.686306057	0.479453441	0.461915545	0.077619414	0.364276802	-0.403395445	0.091398586	0.364000253	0.255707693
X261	0.145981455	1.228454585	-1.269808859	-1.014639537	1.229797568	-0.433002328	-0.658290635	-0.322540376	-0.166166549	-0.457480766	-1.645341201	-0.737900587	-1.352054896	-0.84459644	-0.725766399	0.854605411	-0.028195704	-1.073897842	-0.805966406	1.420619441	-1.381770182	-0.900974494	-1.19317568	-1.072040561	-1.069572165	1.564555627	0.73680326	-0.897623727
X262	0.916543752	-0.549871274	-1.685065867	-0.815318468	0.934683109	-0.103437344	-0.251639259	0.156515813	-0.431333892	-0.622315475	-1.302176439	0.560191347	1.229746466	-1.741747086	-0.796610412	1.498577161	-0.148550041	-1.628879008	-0.99144982	-0.98002226	-0.965235276	-1.181794639	-1.132101699	-1.520985028	-0.918930194	-0.631736915	-1.032029821	-1.515660634
X263	-0.345275615	-0.646488533	-0.602310944	-0.08459138	0.451070453	-1.145848082	-1.220514188	-0.991730289	-0.660963842	-0.205459479	-1.079166652	0.392340385	-0.319104338	-1.152723123	-0.373497328	0.414353726	-1.635007245	-0.62781504	-0.342327377	0.213444675	-1.174393912	-1.198200852	-0.706242816	-1.256489444	-0.545713314	-0.457399604	-0.155513385	-0.294477594
X264	-0.009030089	0.652039644	-0.271529386	-0.523154056	0.585672035	-0.448996247	-0.718443597	-0.941273889	-0.140432024	0.088641639	-0.029301768	-1.806972257	-0.357795699	-1.304855706	-0.187877855	1.171888627	-0.175358775	-0.695001653	-0.313370305	1.047676893	-0.173728545	0.043912713	-0.855038122	-0.115970362	-0.116973042	1.527860677	1.117627931	-0.266012548
X265	0.049621266	0.519231497	0.127907628	0.626134011	0.672313792	0.114574664	-0.548773102	-0.869048661	0.275548452	-0.215735804	-1.797896331	-0.124915456	0.52528354	0.798810634	-1.577772907	0.066734164	0.997144778	-0.018285398	-1.230970081	1.002273153	-0.573458291	-1.433413654	-0.126369152	-1.828305542	0.563007539	0.450562668	0.32511254	-0.741477321
X266	1.150917737	1.425601393	2.126707248	2.25259909	2.600748624	1.998544727	1.644783794	1.250663022	2.252938699	1.945180647	-0.796261227	0.756145023	1.873068984	1.633495793	1.157223246	1.159340244	1.112106802	2.108639896	-1.151115364	0.613063365	0.282690039	-1.017858159	2.082021347	-0.751242762	2.123816836	-0.795815531	0.285082669	-1.175040799
X267	1.552584027	1.673255934	0.295462948	1.890114384	0.95304886	1.763019965	1.551923259	1.516820315	0.636823429	0.636570754	-0.68978317	0.404236594	-0.217508581	1.278370094	0.633014835	1.492833234	0.479579863	0.495920872	-1.007828216	0.215624462	-0.583361249	-1.357613351	0.411190364	-0.581445928	1.034059542	-0.363891598	-1.500307902	-0.592338128
X268	-0.135916269	-1.218610473	-2.084065938	-2.098741266	-0.930093008	-1.859903314	-1.727537904	-1.508571618	-2.091655581	-2.127908961	2.371716734	-2.194688887	-1.605449855	-0.74757929	0.907788391	-0.637338708	-1.940431352	-2.060281898	1.378611187	0.678970651	-1.906447415	-0.980985576	-2.101020805	0.86369961	-0.809308995	0.869036451	1.452513668	0.423192521
X269	0.411945199	0.404064149	-1.197355255	-0.583027999	1.803729348	-0.157959862	-0.493575229	-0.230966652	-0.523012421	0.141884856	-1.538524824	0.161037516	-0.793474811	-1.274365904	-0.507540374	1.963932548	-0.446116576	-0.801790597	-1.367464122	1.406263736	-0.222479368	-0.995026004	-1.040821324	-1.183352112	0.164237181	1.092682397	-0.20285774	-0.955265352
X270	1.591867818	0.580712089	-0.952218927	-0.069374999	1.821030867	1.165583733	0.999600877	1.367867522	-0.039086539	0.361533525	-0.972065908	-0.608557589	-0.366923555	-0.233273234	0.645469012	1.273588924	-0.419961432	-0.989218569	-1.715124954	1.789544809	-0.291459143	-1.006513508	-0.669761665	-0.681782014	0.145335607	0.355150419	-0.994767633	-1.337421574
X271	-1.538760136	-0.270478769	-1.392574641	-1.125350883	-0.97614854	-1.098218186	-1.723315913	-2.096186544	-1.507458697	-1.561830081	1.099196204	-1.121440637	-1.250115127	-0.890157095	1.223116786	-0.28435072	-0.446176628	-1.132682602	0.058578867	0.525761703	-1.126150702	0.804263052	-1.220953707	1.459294979	-0.486127347	1.223161571	-0.33479835	1.205312307
X272	-0.082768759	0.032515057	0.109379998	-0.525004429	0.021783718	-0.274287754	-0.556404791	-0.820157912	-0.090631737	0.205365843	0.262385102	-1.460172272	0.281555034	-0.597400727	0.736339822	0.705568379	-0.368249313	-0.141385413	0.511274363	0.520762106	0.38249828	1.313467925	-0.15114135	0.542874173	0.002262276	0.678867998	-0.33663137	0.268397799
X273	0.156117235	-0.250639626	-0.333455769	-1.046557717	-0.905534768	-0.978886925	-0.198483538	1.598561319	-1.30357862	-1.648681085	0.128735446	-1.351240324	-0.359924803	-0.789198364	0.00784523	-0.245015249	-0.44595216	-0.688223543	-0.007607787	-0.905355352	-0.353902679	0.264210341	-0.643779735	0.681601823	-0.923647158	0.097180538	-1.101805855	0.909061235
X274	-0.193987032	-0.556356431	-0.496431394	0.139198754	0.952513197	-0.214331671	-0.187550557	0.209490119	0.020081327	0.061937889	-1.057583207	-1.006875433	-0.336458074	-1.481450085	0.107883348	1.053597776	-0.60175631	-0.463753075	-0.731085134	0.328380942	-0.258707242	-0.572524821	-0.471873457	-1.114188636	-0.876075442	0.058219244	0.414235822	-0.770227477
X275	-1.508502501	-0.460092398	-0.42622318	-0.288531277	0.011178957	-1.540498052	-1.197146754	-1.246397213	-0.828727526	-0.85244882	-0.104702193	-0.981932621	-0.962280678	-0.687272203	0.057816974	0.046324195	0.997808546	-0.414513305	0.987025186	0.528180461	-0.369044992	0.088207629	-0.377503791	0.171944735	-0.224835033	0.052846182	-1.00884276	0.089599866
X276	0.865762607	0.265513992	-0.650263911	0.458694539	0.858189142	-1.030719188	-0.634299126	-0.423829872	-0.476086291	-0.557242945	-0.421476061	0.302583355	-0.241067474	-1.043691241	-0.149201695	0.876666926	-0.898647591	-0.267443935	-0.429410508	-0.356446016	0.355015914	-0.496346415	-0.367980794	-0.831934191	0.030459649	-0.691139425	-0.585080208	-0.741131633
X278	2.280980832	1.517029584	1.266211804	1.422739624	1.023458758	2.370039872	1.036662923	0.543831657	1.180127155	0.793291972	-1.304672586	0.34798822	1.82399377	-0.195749046	-1.067068032	0.6019579	0.228803162	1.478966983	-1.278402165	1.414802901	0.802152296	0.12848443	1.356868321	-1.09594991	1.182366815	0.825536903	1.103278527	-1.23701412
X279	-0.794040841	-0.177628784	0.157724306	0.273335879	0.326029122	-0.113551608	-0.58775226	-0.529561907	0.175417348	-0.208481208	0.146388088	-0.191055238	-0.298407367	-0.239618423	-0.125456268	0.043800803	-0.661721239	0.152353211	1.349049307	0.108538137	-0.366969368	-0.411138862	0.090884071	-0.013355532	-0.137383552	-0.350630339	0.694791989	-0.451503175
X280	-0.49292166	-0.563546191	0.686780353	1.015517669	0.381973518	0.804752961	0.204883461	-0.20688051	0.707384889	1.604884381	-0.621485355	-0.859131835	-0.874023076	0.27470968	-1.216751756	0.159761184	0.441358692	0.425095559	0.190143002	0.006005125	0.174745896	-0.134245451	0.442890775	-0.659331554	0.170718972	-1.177672123	-0.135507958	-0.320809959
X281	2.492231958	1.702641143	2.244133494	0.974386911	0.185756219	1.643191293	2.927557584	2.669502287	2.144149328	1.615129952	0.135574161	2.11111568	2.92255661	3.201798115	1.339287857	-0.017228776	3.193211293	2.171163825	0.889578939	2.203156149	0.939446598	1.058277317	2.291915907	0.288872199	2.632639608	-0.373197092	-0.745895971	0.391041399
X283	0.174123306	0.202004049	0.365356368	0.603966332	0.945439389	-0.14626771	-0.188652281	1.01374251	0.340066593	0.518769704	-1.02680834	0.32163023	0.071104538	-0.785831	-0.627594362	2.182655532	-0.247437723	0.205484895	-1.458275037	0.749297331	1.307259681	0.079087625	0.216508939	-0.888244981	0.082892555	-0.115579625	0.40669975	-1.118577443
X284	0.90157864	1.840817989	-0.038413131	1.013590084	0.349882286	-0.015258397	0.012457974	0.156027192	0.28375379	-0.081118343	-0.899345826	0.122607604	0.561451676	-0.086237754	-0.425608446	0.657410211	0.088982686	0.139622504	-0.548836097	1.743958357	0.010231297	0.248790771	0.167912484	-0.634124776	1.187709885	0.899830234	1.037397289	-0.350167311
X285	1.169922312	0.361219495	-0.699355598	-1.368362069	-0.77544748	-0.756551403	-0.427139197	-0.752948869	-1.016023175	-0.920060074	0.81275545	0.289264296	-0.33015562	-0.006833843	0.818762332	-0.388876395	-0.418545529	-0.457463447	1.783496841	-0.02300713	1.07350995	0.604336818	-0.576038576	0.540713871	-0.479112813	1.059777412	-0.358883705	0.498275879
X287	-0.38497828	-0.178022605	0.228286378	0.018548821	-0.219561883	-0.92224437	-0.941494885	-1.091755012	0.076896538	-1.108554699	0.925948745	-0.462527784	-0.986586926	0.266149864	-0.03279905	-0.396364223	-0.06893959	0.43296646	0.421247124	0.280548306	-0.697287001	-0.773492702	0.283038184	0.766728219	-0.1901184	-0.188526309	0.430931518	0.183660636
X288	1.205450203	0.492761974	-0.014320974	0.684519017	1.368491838	-1.022358351	-0.821579551	-0.324886188	-0.001954436	0.197920445	-0.284793955	-0.787106469	0.136633277	0.260236618	-0.544312865	0.866199755	0.646483289	-0.160386717	-1.397120507	1.058838839	1.201651366	-0.475274697	-0.074888405	-0.63095043	0.831606951	-0.197841465	1.288322909	-1.480477646
X289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
X290	-0.514613998	0.404702848	0.800655359	0.668429071	-0.683300955	0.411455292	0.209099238	-0.381515194	0.879323846	0.361206	0.464983778	2.109179096	0.399592938	0.547730621	-0.340661633	-0.097939582	0.883521687	1.037545369	0.575949358	0.23845031	-1.01119811	0.357277793	0.921015795	0.576010174	1.098415485	0.137036664	-0.429709395	-0.01898459
X292	0.106773487	0.522610154	0.362222423	0.115264396	-1.531985766	0.205166218	0.422236027	0.164074529	0.113283105	-1.386058212	0.838069904	0.834548259	0.343912254	0.891615582	1.661204713	-0.705406368	0.398359368	0.500808032	0.306175324	-0.247083252	-1.641333628	0.542297784	0.387331451	2.32691051	0.139441799	0.228093136	-1.007940853	0.76535375
X293	-0.382558613	0.462956821	0.49066013	1.260719216	0.665291319	1.00110727	0.543263105	1.021521082	0.679925077	0.106141738	-2.125999922	0.418903701	-0.355041642	0.968343712	-2.132948257	-0.254796426	0.874127721	0.349233101	-1.030979299	-1.272188318	0.311930108	-0.96293251	0.448569958	-1.360727984	0.764330776	0.882551195	0.376292055	-1.019714189
X294	-1.536910959	-1.109844394	0.607951673	0.729914184	0.167686533	1.277610546	0.319728169	-0.047932097	0.633025712	0.52290223	-0.238681143	1.314270298	1.05859132	0.555788722	-1.502635623	-1.646167378	0.505447577	0.579304934	-0.265634197	-0.453302504	0.358171053	-0.070745249	0.560010365	-0.254140473	0.316516778	-0.421243042	-0.263301704	-0.631428708
X295	-0.698582795	-0.514671051	1.552574463	0.471135061	-0.016748869	0.448458968	0.782297718	0.959931574	1.492997595	0.865210743	-0.107803594	1.510968943	0.190914327	1.617804603	-1.509663493	-1.447341078	0.474344544	1.38821668	-0.36779942	-1.035330317	-0.112259757	0.297956391	1.466954581	0.805341695	1.031640701	-1.093233318	-1.115078921	0.629454946
X296	-1.206218141	0.923447971	-1.073193788	-0.480969216	-0.269108703	-0.587364394	-0.484814877	-0.193830897	-1.275107315	-1.879540967	0.33913409	0.558671571	-0.447896458	0.354966973	-1.102420163	-1.446284365	0.864503416	-0.645000131	0.873836343	-0.540077662	-1.282040722	0.051116425	-0.464781189	0.120680362	0.01120764	0.957154007	-0.236453897	-0.248702169
X297	-0.694101492	-0.147234407	0.825305836	0.483648245	-0.166364987	0.413765882	0.691361315	0.049944905	0.905587392	-0.325433721	0.48791198	0.947484215	0.342088117	1.402212696	-1.678483625	-1.923344728	0.576334125	0.699487777	0.665402578	-1.195087293	-0.127786208	-0.308046337	0.796827251	-0.243001514	0.85079047	-0.391930162	-0.990238568	-0.259327289
X298	1.379086456	-0.475482726	1.413499436	1.578270823	0.614192834	1.348811689	1.25257379	1.032844918	1.367631089	0.88830961	-0.869884739	1.477568058	0.54398007	0.689095761	-1.220849981	-0.544462099	0.610432306	1.335104575	-0.444603946	-0.523360183	0.991928526	0.030805947	1.560572919	-0.405005108	1.300762227	-1.75444963	0.200899323	-0.723400612
X299	0.207283557	-1.290808998	1.61555371	0.601939816	-1.167103632	0.885852721	1.168283329	0.591789984	1.670554664	0.814014392	1.407178173	1.560586162	-1.463843216	0.994027913	-1.046317153	-1.623784874	0.359613786	1.957244552	2.203482055	-0.129040193	-1.372050158	-0.779919504	1.863147087	0.446944587	1.133932705	-1.66753712	-0.957310973	0.211103939
X300	-0.529478968	0.622316522	-0.273623377	-0.432904076	-1.671719269	-0.467673472	-0.047859754	-0.885512447	-0.715643905	-0.90825021	0.69114141	-0.104657405	-0.372998277	-0.386232008	0.445089018	-1.009966665	-0.457036637	-0.177793808	0.34478802	0.416419691	0.959457958	1.515844105	-0.046307159	0.627651958	-0.668610256	0.057289909	0.172373081	0.450475905
